Date,Order_Demand,Order_Demand_Log,STD_7,DayOfWeek,IsWeekend,Month
2023-02-14,0.10967741935483868,0.2774715027449586,0.025911568650697506,0.16666666666666666,0.0,0.09090909090909091
2023-02-15,0.0967741935483871,0.25210143956501496,0.02638223144102622,0.3333333333333333,0.0,0.09090909090909091
2023-02-16,0.05806451612903224,0.1666471908739673,0.09145586675489392,0.5,0.0,0.09090909090909091
2023-02-24,0.04516129032258062,0.13435322879720935,0.14626509552741765,0.6666666666666666,0.0,0.09090909090909091
2023-02-25,0.053763440860215034,0.15612539715732976,0.1432137903752903,0.8333333333333333,1.0,0.09090909090909091
2023-02-26,0.053763440860215034,0.15612539715732976,0.10963353816810434,1.0,1.0,0.09090909090909091
2023-02-27,0.10537634408602148,0.26916495228648807,0.10572716042620597,0.0,0.0,0.09090909090909091
2023-02-28,0.1333333333333333,0.3207220814403644,0.16839387702960554,0.16666666666666666,0.0,0.09090909090909091
2023-03-01,0.12903225806451613,0.313146540117194,0.21084859106298964,0.3333333333333333,0.0,0.1818181818181818
2023-03-02,0.06881720430107527,0.19197200953843807,0.20348081445272237,0.5,0.0,0.1818181818181818
2023-03-03,0.05806451612903224,0.1666471908739673,0.18537076569031646,0.6666666666666666,0.0,0.1818181818181818
2023-03-04,0.053763440860215034,0.15612539715732976,0.18537076569031646,0.8333333333333333,1.0,0.1818181818181818
2023-03-05,0.09247311827956989,0.24333338839730145,0.16236375007730933,1.0,1.0,0.1818181818181818
2023-03-06,0.17419354838709677,0.3872205804706972,0.23675128092703113,0.0,0.0,0.1818181818181818
2023-03-07,0.19784946236559137,0.4218411380489171,0.3044237777278945,0.16666666666666666,0.0,0.1818181818181818
2023-03-08,0.14623655913978495,0.34274750534640286,0.31371653282807527,0.3333333333333333,0.0,0.1818181818181818
2023-03-09,0.1333333333333333,0.3207220814403644,0.2953550415608346,0.5,0.0,0.1818181818181818
2023-03-10,0.0967741935483871,0.25210143956501496,0.24983936754802216,0.6666666666666666,0.0,0.1818181818181818
2023-03-11,0.08387096774193548,0.2252945882686277,0.19207691702127283,0.8333333333333333,1.0,0.1818181818181818
2023-03-12,0.8838709677419354,0.9490207115378044,0.7997053860493866,1.0,1.0,0.1818181818181818
2023-03-13,0.1913978494623656,0.41264742719973735,0.798717651072534,0.0,0.0,0.1818181818181818
2023-03-14,0.16129032258064513,0.36721219910850667,0.8012775349071293,0.16666666666666666,0.0,0.1818181818181818
2023-03-15,0.16559139784946236,0.3739760460243964,0.7972006119580508,0.3333333333333333,0.0,0.1818181818181818
2023-03-16,0.03225806451612903,0.0996942549560933,0.8931821101045007,0.5,0.0,0.1818181818181818
2023-03-17,0.07741935483870965,0.21129964134869472,0.9063438158985904,0.6666666666666666,0.0,0.1818181818181818
2023-03-18,0.06451612903225806,0.18200403648595853,0.9221511891023372,0.8333333333333333,1.0,0.1818181818181818
2023-03-19,0.08172043010752686,0.2206754176612995,0.3416792398997678,1.0,1.0,0.1818181818181818
2023-03-20,0.11827956989247312,0.29365978841573903,0.28003302780728945,0.0,0.0,0.1818181818181818
2023-03-21,0.07741935483870965,0.21129964134869472,0.22972598193328642,0.16666666666666666,0.0,0.1818181818181818
2023-03-22,0.08817204301075268,0.2343998925762738,0.13036137617430305,0.3333333333333333,0.0,0.1818181818181818
2023-03-23,0.062365591397849446,0.1769402317262434,0.059761196960147867,0.5,0.0,0.1818181818181818
2023-03-24,0.062365591397849446,0.1769402317262434,0.07091844367932063,0.6666666666666666,0.0,0.1818181818181818
2023-03-25,0.027956989247311825,0.0875535581714535,0.14790444742504472,0.8333333333333333,1.0,0.1818181818181818
2023-03-26,0.05591397849462365,0.16141552182183472,0.15062907704710396,1.0,1.0,0.1818181818181818
2023-03-27,0.09892473118279568,0.25642531648231226,0.11875623581253314,0.0,0.0,0.1818181818181818
2023-03-28,0.14193548387096772,0.33551894918482605,0.20456521732902067,0.16666666666666666,0.0,0.1818181818181818
2023-03-29,0.1118279569892473,0.28157075979634993,0.22189840524836052,0.3333333333333333,0.0,0.1818181818181818
2023-03-30,0.062365591397849446,0.1769402317262434,0.22189840524836052,0.5,0.0,0.1818181818181818
2023-03-31,0.06881720430107527,0.19197200953843807,0.21895674181228297,0.6666666666666666,0.0,0.1818181818181818
2023-04-01,0.07526881720430106,0.2065411969554518,0.14691569197514698,0.8333333333333333,1.0,0.2727272727272727
2023-04-02,0.1333333333333333,0.3207220814403644,0.14636713286198816,1.0,1.0,0.2727272727272727
2023-04-03,0.13763440860215054,0.3281783179293891,0.1685593999876949,0.0,0.0,0.2727272727272727
2023-04-04,0.16129032258064513,0.36721219910850667,0.19098803417809374,0.16666666666666666,0.0,0.2727272727272727
2023-04-05,0.14193548387096772,0.33551894918482605,0.20633187271023173,0.3333333333333333,0.0,0.2727272727272727
2023-04-06,0.08602150537634407,0.2298691285104788,0.1746993007677492,0.5,0.0,0.2727272727272727
2023-04-07,0.10322580645161289,0.26495638029287716,0.13511603351826496,0.6666666666666666,0.0,0.2727272727272727
2023-04-08,0.1118279569892473,0.28157075979634993,0.08957072163768776,0.8333333333333333,1.0,0.2727272727272727
2023-04-09,0.13978494623655913,0.3318628597291562,0.09256599790829392,1.0,1.0,0.2727272727272727
2023-04-10,0.16774193548387095,0.377322075723207,0.11737175187473384,0.0,0.0,0.2727272727272727
2023-04-11,0.14838709677419354,0.3463208146232095,0.10675273075455541,0.16666666666666666,0.0,0.2727272727272727
2023-04-12,0.14193548387096772,0.33551894918482605,0.10675273075455541,0.3333333333333333,0.0,0.2727272727272727
2023-04-13,0.10322580645161289,0.26495638029287716,0.07861060396894554,0.5,0.0,0.2727272727272727
2023-04-14,0.06451612903225806,0.18200403648595853,0.15537497977964893,0.6666666666666666,0.0,0.2727272727272727
2023-04-15,0.07956989247311827,0.21601073725129338,0.18309821201817644,0.8333333333333333,1.0,0.2727272727272727
2023-04-16,0.11827956989247312,0.29365978841573903,0.17616187003277572,1.0,1.0,0.2727272727272727
2023-04-17,0.17849462365591395,0.39370645219480394,0.18901004849042352,0.0,0.0,0.2727272727272727
2023-04-18,0.1440860215053763,0.33914702235410066,0.18597697337377317,0.16666666666666666,0.0,0.2727272727272727
2023-04-19,0.11612903225806448,0.28966431127163594,0.1759985107337685,0.3333333333333333,0.0,0.2727272727272727
2023-04-20,0.4301075268817204,0.6709258232757918,0.49985530526841504,0.5,0.0,0.2727272727272727
2023-04-21,0.0,0.0,0.6411301096685631,0.6666666666666666,0.0,0.2727272727272727
2023-04-22,0.04731182795698924,0.1398908501907179,0.6701145709695527,0.8333333333333333,1.0,0.2727272727272727
2023-04-23,0.08172043010752686,0.2206754176612995,0.6786717240691242,1.0,1.0,0.2727272727272727
2023-04-24,0.16774193548387095,0.377322075723207,0.67436462771419,0.0,0.0,0.2727272727272727
2023-04-25,0.12043010752688171,0.2976218302127853,0.6708038233898577,0.16666666666666666,0.0,0.2727272727272727
2023-04-26,0.10967741935483868,0.2774715027449586,0.6708287017850175,0.3333333333333333,0.0,0.2727272727272727
2023-04-27,0.07096774193548386,0.1968783874532105,0.35693580887755216,0.5,0.0,0.2727272727272727
2023-04-28,0.027956989247311825,0.0875535581714535,0.272586605089288,0.6666666666666666,0.0,0.2727272727272727
2023-04-29,0.09247311827956989,0.24333338839730145,0.2438671660564004,0.8333333333333333,1.0,0.2727272727272727
2023-04-30,0.12473118279569889,0.30544781387546593,0.2516146972965097,1.0,1.0,0.2727272727272727
2023-05-01,0.16559139784946236,0.3739760460243964,0.2490017040597416,0.0,0.0,0.36363636363636365
2023-05-02,0.1440860215053763,0.33914702235410066,0.2650001643874508,0.16666666666666666,0.0,0.36363636363636365
2023-05-03,1.0,0.9999999999999998,0.9809091066591077,0.3333333333333333,0.0,0.36363636363636365
2023-05-04,0.08602150537634407,0.2298691285104788,0.9707337685782812,0.5,0.0,0.36363636363636365
2023-05-05,0.1118279569892473,0.28157075979634993,0.889754893387796,0.6666666666666666,0.0,0.36363636363636365
2023-05-06,0.15698924731182795,0.36035032201848893,0.862960278605332,0.8333333333333333,1.0,0.36363636363636365
2023-05-07,0.12688172043010754,0.30931282498628154,0.862035171089206,1.0,1.0,0.36363636363636365
2023-05-08,0.16989247311827954,0.3806446243184436,0.8614821886420996,0.0,0.0,0.36363636363636365
2023-05-09,0.1935483870967742,0.4157318761008424,0.8540916032374577,0.16666666666666666,0.0,0.36363636363636365
2023-05-10,0.15698924731182795,0.36035032201848893,0.1489709447638556,0.3333333333333333,0.0,0.36363636363636365
2023-05-11,0.09462365591397848,0.24773771068592532,0.13227143638503466,0.5,0.0,0.36363636363636365
2023-05-12,0.1010752688172043,0.2607100627551959,0.14529642553408692,0.6666666666666666,0.0,0.36363636363636365
2023-05-13,0.08172043010752686,0.2206754176612995,0.18550686655504478,0.8333333333333333,1.0,0.36363636363636365
2023-05-14,0.14193548387096772,0.33551894918482605,0.18696831782437595,1.0,1.0,0.36363636363636365
2023-05-15,0.7311827956989247,0.8723673731100712,0.7239002537462728,0.0,0.0,0.36363636363636365
2023-05-16,0.19569892473118278,0.41879636079154126,0.7241397019863023,0.16666666666666666,0.0,0.36363636363636365
2023-05-17,0.11397849462365589,0.28563482965796605,0.7358810475801754,0.3333333333333333,0.0,0.36363636363636365
2023-05-18,0.08172043010752686,0.2206754176612995,0.7458084544423564,0.5,0.0,0.36363636363636365
2023-05-19,0.07741935483870965,0.21129964134869472,0.7627251089483928,0.6666666666666666,0.0,0.36363636363636365
2023-05-20,0.03655913978494624,0.11153140229497427,0.81431375484546,0.8333333333333333,1.0,0.36363636363636365
2023-05-21,0.09892473118279568,0.25642531648231226,0.8235459838880266,1.0,1.0,0.36363636363636365
2023-05-22,0.15268817204301072,0.35338753136027257,0.27937238056676267,0.0,0.0,0.36363636363636365
2023-05-23,0.0967741935483871,0.25210143956501496,0.18606689868669157,0.16666666666666666,0.0,0.36363636363636365
2023-05-24,0.1118279569892473,0.28157075979634993,0.1846823923446821,0.3333333333333333,0.0,0.36363636363636365
2023-05-25,0.07741935483870965,0.21129964134869472,0.186518245802398,0.5,0.0,0.36363636363636365
2023-05-26,0.06881720430107527,0.19197200953843807,0.19213626656646393,0.6666666666666666,0.0,0.36363636363636365
2023-05-27,0.03870967741935483,0.11734081544784414,0.18647317908857886,0.8333333333333333,1.0,0.36363636363636365
2023-05-28,0.07526881720430106,0.2065411969554518,0.1875436367188112,1.0,1.0,0.36363636363636365
2023-05-29,0.15483870967741936,0.35688172605225055,0.19098928577884378,0.0,0.0,0.36363636363636365
2023-05-30,0.16559139784946236,0.3739760460243964,0.25400566683375,0.16666666666666666,0.0,0.36363636363636365
2023-05-31,0.14838709677419354,0.3463208146232095,0.27829226079500596,0.3333333333333333,0.0,0.36363636363636365
2023-06-01,0.12043010752688171,0.2976218302127853,0.2733891777787537,0.5,0.0,0.4545454545454545
2023-06-02,0.08172043010752686,0.2206754176612995,0.26178416094649315,0.6666666666666666,0.0,0.4545454545454545
2023-06-03,0.11612903225806448,0.28966431127163594,0.15603634616161016,0.8333333333333333,1.0,0.4545454545454545
2023-06-04,0.15483870967741936,0.35688172605225055,0.11446608294571434,1.0,1.0,0.4545454545454545
2023-06-05,0.17204301075268819,0.3839440190768759,0.12831450299391484,0.0,0.0,0.4545454545454545
2023-06-06,0.23870967741935484,0.4762560216415721,0.2104044250374888,0.16666666666666666,0.0,0.4545454545454545
2023-06-07,0.18709677419354837,0.40641758426748775,0.22477223304003457,0.3333333333333333,0.0,0.4545454545454545
2023-06-08,0.11397849462365589,0.28563482965796605,0.2293467185047427,0.5,0.0,0.4545454545454545
2023-06-09,0.12903225806451613,0.313146540117194,0.16896147168057699,0.6666666666666666,0.0,0.4545454545454545
2023-06-10,0.1010752688172043,0.2607100627551959,0.1884728989348518,0.8333333333333333,1.0,0.4545454545454545
2023-06-11,0.16774193548387095,0.377322075723207,0.19024475091486226,1.0,1.0,0.4545454545454545
2023-06-12,0.8602150537634409,0.9379273956551277,0.7545153143155986,0.0,0.0,0.4545454545454545
2023-06-13,0.16559139784946236,0.3739760460243964,0.7556518625214138,0.16666666666666666,0.0,0.4545454545454545
2023-06-14,0.17419354838709677,0.3872205804706972,0.7568253155945109,0.3333333333333333,0.0,0.4545454545454545
2023-06-15,0.11827956989247312,0.29365978841573903,0.7541556302582412,0.5,0.0,0.4545454545454545
2023-06-16,0.0967741935483871,0.25210143956501496,0.774746828899206,0.6666666666666666,0.0,0.4545454545454545
2023-06-17,0.1225806451612903,0.3015509916159298,0.7610213834531311,0.8333333333333333,1.0,0.4545454545454545
2023-06-18,0.10537634408602148,0.26916495228648807,0.7844724401927978,1.0,1.0,0.4545454545454545
2023-06-19,0.1225806451612903,0.3015509916159298,0.10232148720104772,0.0,0.0,0.4545454545454545
2023-06-20,0.12473118279569889,0.30544781387546593,0.07322175141086623,0.16666666666666666,0.0,0.4545454545454545
2023-06-21,0.1010752688172043,0.2607100627551959,0.0,0.3333333333333333,0.0,0.4545454545454545
2023-06-22,0.07741935483870965,0.21129964134869472,0.04357909971695609,0.5,0.0,0.4545454545454545
2023-06-23,0.06451612903225806,0.18200403648595853,0.09369824940417759,0.6666666666666666,0.0,0.4545454545454545
2023-06-24,0.07311827956989245,0.2017344426563661,0.0972318233843073,0.8333333333333333,1.0,0.4545454545454545
2023-06-25,0.12043010752688171,0.2976218302127853,0.1085314588455058,1.0,1.0,0.4545454545454545
2023-06-26,0.14193548387096772,0.33551894918482605,0.13197505163607093,0.0,0.0,0.4545454545454545
2023-06-27,0.18709677419354837,0.40641758426748775,0.21120477410090116,0.16666666666666666,0.0,0.4545454545454545
2023-06-28,0.13118279569892471,0.316949462023042,0.21694581411957697,0.3333333333333333,0.0,0.4545454545454545
2023-06-29,0.16559139784946236,0.3739760460243964,0.21953892136473607,0.5,0.0,0.4545454545454545
2023-07-07,0.1225806451612903,0.3015509916159298,0.5517132976971388,0.6666666666666666,0.0,0.5454545454545454
2023-07-08,0.11612903225806448,0.28966431127163594,0.5227658845451446,0.8333333333333333,1.0,0.5454545454545454
2023-07-09,0.1333333333333333,0.3207220814403644,0.5154084492518379,1.0,1.0,0.5454545454545454
2023-07-10,0.18709677419354837,0.40641758426748775,0.515709856141078,0.0,0.0,0.5454545454545454
2023-07-11,0.21935483870967742,0.4512581276660177,0.5173567806924922,0.16666666666666666,0.0,0.5454545454545454
2023-07-12,0.17849462365591395,0.39370645219480394,0.5187094435662971,0.3333333333333333,0.0,0.5454545454545454
2023-07-13,0.10322580645161289,0.26495638029287716,0.1708424574530818,0.5,0.0,0.5454545454545454
2023-07-14,0.10537634408602148,0.26916495228648807,0.18668077830436308,0.6666666666666666,0.0,0.5454545454545454
2023-07-15,0.1118279569892473,0.28157075979634993,0.19029220197915458,0.8333333333333333,1.0,0.5454545454545454
2023-07-16,0.1118279569892473,0.28157075979634993,0.20155951960542523,1.0,1.0,0.5454545454545454
2023-07-17,0.9311827956989247,0.9704567739454728,0.8319045856360279,0.0,0.0,0.5454545454545454
2023-07-18,0.16129032258064513,0.36721219910850667,0.8320734356765754,0.16666666666666666,0.0,0.5454545454545454
2023-07-19,0.5268817204301075,0.7454449157364544,0.9409812623344075,0.3333333333333333,0.0,0.5454545454545454
2023-07-20,0.09892473118279568,0.25642531648231226,0.9444144053957338,0.5,0.0,0.5454545454545454
2023-07-21,0.07741935483870965,0.21129964134869472,0.9692533102265849,0.6666666666666666,0.0,0.5454545454545454
2023-07-22,0.0967741935483871,0.25210143956501496,0.9797343710962579,0.8333333333333333,1.0,0.5454545454545454
2023-07-23,0.13118279569892471,0.316949462023042,0.9694415431719291,1.0,1.0,0.5454545454545454
2023-07-24,0.11397849462365589,0.28563482965796605,0.5726213217369028,0.0,0.0,0.5454545454545454
2023-07-25,0.1333333333333333,0.3207220814403644,0.57270928402849,0.16666666666666666,0.0,0.5454545454545454
2023-07-26,0.14623655913978495,0.34274750534640286,0.08686340878100982,0.3333333333333333,0.0,0.5454545454545454
2023-07-27,0.11397849462365589,0.28563482965796605,0.08124103537195129,0.5,0.0,0.5454545454545454
2023-07-28,0.0967741935483871,0.25210143956501496,0.045188436634211154,0.6666666666666666,0.0,0.5454545454545454
2023-07-29,0.1827956989247312,0.4001046743177341,0.09178770774211503,0.8333333333333333,1.0,0.5454545454545454
2023-07-30,0.15483870967741936,0.35688172605225055,0.10109543086035577,1.0,1.0,0.5454545454545454
2023-07-31,0.20645161290322578,0.43382813860373637,0.14565873691395084,0.0,0.0,0.5454545454545454
2023-08-01,0.21720430107526878,0.4483973260207501,0.18329541724435894,0.16666666666666666,0.0,0.6363636363636364
2023-08-02,0.1935483870967742,0.4157318761008424,0.19150023135947075,0.3333333333333333,0.0,0.6363636363636364
2023-08-03,0.14193548387096772,0.33551894918482605,0.1653642502501774,0.5,0.0,0.6363636363636364
2023-08-04,0.14623655913978495,0.34274750534640286,0.08323914070466334,0.6666666666666666,0.0,0.6363636363636364
2023-08-05,0.12473118279569889,0.30544781387546593,0.1179161286200856,0.8333333333333333,1.0,0.6363636363636364
2023-08-06,0.16989247311827954,0.3806446243184436,0.11536514787705301,1.0,1.0,0.6363636363636364
2023-08-07,0.2,0.42486645972773984,0.11043092914198316,0.0,0.0,0.6363636363636364
2023-08-08,0.21935483870967742,0.4512581276660177,0.11268525484443737,0.16666666666666666,0.0,0.6363636363636364
2023-08-09,0.24086021505376343,0.47895381373735346,0.1529349954961656,0.3333333333333333,0.0,0.6363636363636364
2023-08-10,0.10967741935483868,0.2774715027449586,0.19124083840815614,0.5,0.0,0.6363636363636364
2023-08-11,0.13763440860215054,0.3281783179293891,0.19620934990859473,0.6666666666666666,0.0,0.6363636363636364
2023-08-12,0.09032258064516127,0.23888771036494671,0.2441353047779004,0.8333333333333333,1.0,0.6363636363636364
2023-08-13,0.14193548387096772,0.33551894918482605,0.24629936780307737,1.0,1.0,0.6363636363636364
2023-08-14,0.2021505376344086,0.4278725728854822,0.24755586469692614,0.0,0.0,0.6363636363636364
2023-08-15,0.1827956989247312,0.4001046743177341,0.22448399397705598,0.16666666666666666,0.0,0.6363636363636364
2023-08-16,0.12903225806451613,0.313146540117194,0.15545257137649254,0.3333333333333333,0.0,0.6363636363636364
2023-08-17,0.09462365591397848,0.24773771068592532,0.1728557899186604,0.5,0.0,0.6363636363636364
2023-08-18,0.0967741935483871,0.25210143956501496,0.19251799447711393,0.6666666666666666,0.0,0.6363636363636364
2023-08-19,0.07096774193548386,0.1968783874532105,0.22236232672410133,0.8333333333333333,1.0,0.6363636363636364
2023-08-20,0.1225806451612903,0.3015509916159298,0.2198368984790327,1.0,1.0,0.6363636363636364
2023-08-21,0.15053763440860213,0.3498673572871358,0.16556175217075358,0.0,0.0,0.6363636363636364
2023-08-22,0.6688172043010753,0.8370997894908687,0.6987756660262646,0.16666666666666666,0.0,0.6363636363636364
2023-08-23,0.1827956989247312,0.4001046743177341,0.6972269797264318,0.3333333333333333,0.0,0.6363636363636364
2023-08-24,0.11612903225806448,0.28966431127163594,0.6852130719029618,0.5,0.0,0.6363636363636364
2023-08-25,0.040860215053763416,0.1230798097366288,0.7469120528122305,0.6666666666666666,0.0,0.6363636363636364
2023-08-26,0.1010752688172043,0.2607100627551959,0.7247794939392128,0.8333333333333333,1.0,0.6363636363636364
2023-08-27,0.1225806451612903,0.3015509916159298,0.7247794939392128,1.0,1.0,0.6363636363636364
2023-08-28,0.19569892473118278,0.41879636079154126,0.7272227139824616,0.0,0.0,0.6363636363636364
2023-08-29,0.17634408602150536,0.3904746223643214,0.2907490017590838,0.16666666666666666,0.0,0.6363636363636364
2023-08-30,0.17419354838709677,0.3872205804706972,0.28457488659478813,0.3333333333333333,0.0,0.6363636363636364
2023-08-31,0.15698924731182795,0.36035032201848893,0.2885862458876699,0.5,0.0,0.6363636363636364
2023-09-01,0.14623655913978495,0.34274750534640286,0.11775751569223933,0.6666666666666666,0.0,0.7272727272727273
2023-09-02,0.11612903225806448,0.28966431127163594,0.0913893923974094,0.8333333333333333,1.0,0.7272727272727273
2023-09-03,0.17204301075268819,0.3839440190768759,0.07061251976600574,1.0,1.0,0.7272727272727273
2023-09-04,0.20645161290322578,0.43382813860373637,0.08246168763505723,0.0,0.0,0.7272727272727273
2023-09-05,0.2129032258064516,0.4426233369995647,0.10975482514238874,0.16666666666666666,0.0,0.7272727272727273
2023-09-06,0.7247311827956989,0.8688384531819626,0.6134784813815881,0.3333333333333333,0.0,0.7272727272727273
2023-09-07,0.17419354838709677,0.3872205804706972,0.6073248867675968,0.5,0.0,0.7272727272727273
2023-09-08,0.1118279569892473,0.28157075979634993,0.6321814255914165,0.6666666666666666,0.0,0.7272727272727273
2023-09-09,0.16344086021505377,0.3706062009672244,0.6032973630215148,0.8333333333333333,1.0,0.7272727272727273
2023-09-10,0.21935483870967742,0.4512581276660177,0.5948684976933962,1.0,1.0,0.7272727272727273
2023-09-11,0.2236559139784946,0.45692838983131545,0.5935129093473381,0.0,0.0,0.7272727272727273
2023-09-12,0.16989247311827954,0.3806446243184436,0.6031624040233615,0.16666666666666666,0.0,0.7272727272727273
2023-09-13,0.16344086021505377,0.3706062009672244,0.1307469598240228,0.3333333333333333,0.0,0.7272727272727273
2023-09-14,0.6709677419354838,0.8383606723447363,0.5680370143647925,0.5,0.0,0.7272727272727273
2023-09-15,0.08602150537634407,0.2298691285104788,0.5996943270428043,0.6666666666666666,0.0,0.7272727272727273
2023-09-16,0.1118279569892473,0.28157075979634993,0.6298043068222745,0.8333333333333333,1.0,0.7272727272727273
2023-09-17,0.14838709677419354,0.3463208146232095,0.6372086581043006,1.0,1.0,0.7272727272727273
2023-09-18,0.14193548387096772,0.33551894918482605,0.6408113846490809,0.0,0.0,0.7272727272727273
2023-09-19,0.16559139784946236,0.3739760460243964,0.6412013346290061,0.16666666666666666,0.0,0.7272727272727273
2023-09-20,0.07311827956989245,0.2017344426563661,0.6887555848784934,0.3333333333333333,0.0,0.7272727272727273
2023-09-21,0.08387096774193548,0.2252945882686277,0.164027468066595,0.5,0.0,0.7272727272727273
2023-09-22,0.07956989247311827,0.21601073725129338,0.17131764368535313,0.6666666666666666,0.0,0.7272727272727273
2023-09-23,0.06881720430107527,0.19197200953843807,0.19996088299928272,0.8333333333333333,1.0,0.7272727272727273
2023-09-24,0.16989247311827954,0.3806446243184436,0.22283451494712686,1.0,1.0,0.7272727272727273
2023-09-25,0.14193548387096772,0.33551894918482605,0.22283451494712686,0.0,0.0,0.7272727272727273
2023-09-26,0.17849462365591395,0.39370645219480394,0.23742831721717622,0.16666666666666666,0.0,0.7272727272727273
2023-09-27,0.17419354838709677,0.3872205804706972,0.24162859009376653,0.3333333333333333,0.0,0.7272727272727273
2023-09-28,0.17204301075268819,0.3839440190768759,0.2297686126055128,0.5,0.0,0.7272727272727273
2023-09-29,0.09247311827956989,0.24333338839730145,0.21046351126752227,0.6666666666666666,0.0,0.7272727272727273
2023-09-30,0.16344086021505377,0.3706062009672244,0.11168275765586097,0.8333333333333333,1.0,0.7272727272727273
2023-10-01,0.17849462365591395,0.39370645219480394,0.11598035069999912,1.0,1.0,0.8181818181818182
2023-10-02,0.19784946236559137,0.4218411380489171,0.128948377991655,0.0,0.0,0.8181818181818182
2023-10-03,0.24086021505376343,0.47895381373735346,0.17570583943560292,0.16666666666666666,0.0,0.8181818181818182
2023-10-04,0.2150537634408602,0.44551913337723303,0.18964956229301622,0.3333333333333333,0.0,0.8181818181818182
2023-10-12,0.6387096774193548,0.8190855045194414,0.508823824119187,0.5,0.0,0.8181818181818182
2023-10-13,0.07956989247311827,0.21601073725129338,0.5902544633934652,0.6666666666666666,0.0,0.8181818181818182
2023-10-14,0.12043010752688171,0.2976218302127853,0.6102966229661823,0.8333333333333333,1.0,0.8181818181818182
2023-10-15,0.16344086021505377,0.3706062009672244,0.6166773557104189,1.0,1.0,0.8181818181818182
2023-10-16,0.18494623655913978,0.40327165088713257,0.6154471686174285,0.0,0.0,0.8181818181818182
2023-10-17,0.16989247311827954,0.3806446243184436,0.607134724096618,0.16666666666666666,0.0,0.8181818181818182
2023-10-18,0.15053763440860213,0.3498673572871358,0.6108458733672459,0.3333333333333333,0.0,0.8181818181818182
2023-10-19,0.10537634408602148,0.26916495228648807,0.1634466389643508,0.5,0.0,0.8181818181818182
2023-10-20,0.07956989247311827,0.21601073725129338,0.1634466389643508,0.6666666666666666,0.0,0.8181818181818182
2023-10-21,0.11827956989247312,0.29365978841573903,0.1645161305834612,0.8333333333333333,1.0,0.8181818181818182
2023-10-22,0.1440860215053763,0.33914702235410066,0.15585275838523122,1.0,1.0,0.8181818181818182
2023-10-23,0.15698924731182795,0.36035032201848893,0.12983235687797665,0.0,0.0,0.8181818181818182
2023-10-24,0.2043010752688172,0.430859719903385,0.1702465732235387,0.16666666666666666,0.0,0.8181818181818182
